,id,rule_name,description,magnitude,historical,closeUser,formattedClosedDate,closedWithCustomizedReason,localizedCloseReason,usernameOrderBy,deviceOrderBy,domainInfo,offenseMapper,offenseMapperType,archived,offenseSource,escapedFormattedOffenseSource,formattedOffenseType,description.1,fullDescription,credibility,credibilityFormatted,severity,severityFormatted,relevance,relevanceFormatted,categoryCount,targetCount,attackerCount,eventCount,formattedEventCount,flowCount,formattedFlowCount,eventDescription,startTime,endTime,attacker,attackerDescription,target,targetDescription,tokensAsString,deviceCount,userCount,attackerId,formattedStartTime,formattedEndTime,formattedLastEventTime,formattedDuration,assignedToUser,username,dismissedCode,allNotes,targetNetwork,startTimeAbs,endTimeAbs,targetNetworkDescription,attackerNetwork,attackerIP,remoteTargetCount,localTargetCount,targetNetworkCount,domainName
26,256405,"GR Chia: X-Force Risk IP, Spam(Destination IP)","Traffic timeout
",1,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_MERCANET,domain 11,1,BY_TARGET,0,11:-1097843205,190.144.61.251,Destination IP,Traffic timeout ,Traffic timeout ,2,2,3,3,0,0,1,1,1,3,3,0,0,3 events and 0 flows in 1 categories,Wed Sep 21 01:40:24 COT 2022,Wed Sep 21 16:15:04 COT 2022,10.10.58.55,10.10.58.55,190.144.61.251,190.144.61.251 ,1,1,0,11108,"Sep 21, 2022, 1:40:24 AM","Sep 21, 2022, 4:15:04 PM",43d 16h 29m 26s,14h 34m 40s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",other,166374000000000000    ,166379000000000000    ,other,GR_CHIA.FW_IFX,10.10.58.55,1,0,1,GR CHIA SAS
27,256478,"GR Chia: X-Force Risk IP, Spam(Destination IP)","Forward Traffic
",0,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_MERCANET,domain 11,1,BY_TARGET,0,11:-933926254,200.85.106.146,Destination IP,Forward Traffic ,Forward Traffic ,2,2,0,0,0,0,1,1,1,1,1,0,0,1 events and 0 flows in 1 categories,Wed Sep 21 06:47:43 COT 2022,Wed Sep 21 06:47:43 COT 2022,10.10.46.121,10.10.46.121,200.85.106.146,200.85.106.146 ,1,1,0,1201366,"Sep 21, 2022, 6:47:43 AM","Sep 21, 2022, 6:47:43 AM",44d 1h 56m 48s,0s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",other,166376000000000000    ,166376000000000000    ,other,GR_CHIA.FW_IFX,10.10.46.121,1,0,1,GR CHIA SAS
28,256545,Host Port Scan Detected by Remote Host,"Firewall Deny
",3,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1103344905,190.60.74.247,Source IP,Firewall Deny ,Firewall Deny ,2,2,8,8,0,0,2,1,1,1408,"1,408",0,0,"1,408 events and 0 flows in 2 categories",Wed Sep 21 09:29:40 COT 2022,Fri Sep 23 12:18:30 COT 2022,190.60.74.247,190.60.74.247,200.14.43.240,200.14.43.240 ,1|2011837|2011642|2011611|2011881|2005734|2011892|2011829|2005712,2,0,1189162,"Sep 21, 2022, 9:29:40 AM","Sep 23, 2022, 12:18:30 PM",41d 20h 26m 1s,2d 2h 48m 50s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",GR_CHIA.Publicas_Mercanet,166377000000000000    ,166395000000000000    ,GR_CHIA.Publicas_Mercanet,other,190.60.74.247,0,1,1,GR CHIA SAS
29,256606,Host Port Scan Detected by Remote Host,"Firewall Deny
",3,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1107293614,190.0.10.82,Source IP,Firewall Deny ,Firewall Deny ,2,2,8,8,0,0,2,1,1,238,238,0,0,238 events and 0 flows in 2 categories,Wed Sep 21 12:36:58 COT 2022,Wed Sep 21 12:37:20 COT 2022,190.0.10.82,190.0.10.82,200.14.43.240,200.14.43.240 ,1|2006089,2,0,1201408,"Sep 21, 2022, 12:36:58 PM","Sep 21, 2022, 12:37:20 PM",43d 20h 7m 11s,22s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",GR_CHIA.Publicas_Mercanet,166378000000000000    ,166378000000000000    ,GR_CHIA.Publicas_Mercanet,other,190.0.10.82,0,1,1,GR CHIA SAS
30,256763,Host Port Scan Detected by Remote Host,"Firewall Deny
",3,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1167718733,186.102.6.179,Source IP,Firewall Deny ,Firewall Deny ,2,2,8,8,0,0,2,3,1,899,899,0,0,899 events and 0 flows in 2 categories,Thu Sep 22 07:03:46 COT 2022,Thu Sep 22 07:05:59 COT 2022,186.102.6.179,186.102.6.179,190.60.74.245,Remote (3) ,1|2008623,2,0,1201763,"Sep 22, 2022, 7:03:46 AM","Sep 22, 2022, 7:05:59 AM",43d 1h 38m 31s,2m 13s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",other,166385000000000000    ,166385000000000000    ,other,other,186.102.6.179,3,0,1,GR CHIA SAS
31,256779,Host Port Scan Detected by Remote Host,"Firewall Deny
",3,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1167709698,186.102.41.254,Source IP,Firewall Deny ,Firewall Deny ,2,2,8,8,0,0,2,2,1,857,857,0,0,857 events and 0 flows in 2 categories,Thu Sep 22 07:49:50 COT 2022,Thu Sep 22 07:55:59 COT 2022,186.102.41.254,186.102.41.254,190.60.74.245,Remote (2) ,1|2008773,2,0,1201818,"Sep 22, 2022, 7:49:50 AM","Sep 22, 2022, 7:55:59 AM",43d 48m 31s,6m 9s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",other,166385000000000000    ,166385000000000000    ,other,other,186.102.41.254,2,0,1,GR CHIA SAS
32,256786,Host Port Scan Detected by Remote Host,"Firewall Deny
",3,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1080255992,191.156.154.8,Source IP,Firewall Deny ,Firewall Deny ,2,2,8,8,0,0,2,2,1,137,137,0,0,137 events and 0 flows in 2 categories,Thu Sep 22 08:10:52 COT 2022,Thu Sep 22 08:11:59 COT 2022,191.156.154.8,191.156.154.8,190.60.74.131,Remote (2) ,1|2008847,2,0,1099503,"Sep 22, 2022, 8:10:52 AM","Sep 22, 2022, 8:11:59 AM",43d 32m 32s,1m 6s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",other,166385000000000000    ,166385000000000000    ,other,other,191.156.154.8,2,0,1,GR CHIA SAS
33,256831,Host Port Scan Detected by Remote Host,"Firewall Deny
",3,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1254239857,181.61.209.143,Source IP,Firewall Deny ,Firewall Deny ,2,2,8,8,0,0,2,1,1,155,155,0,0,155 events and 0 flows in 2 categories,Thu Sep 22 11:40:49 COT 2022,Thu Sep 22 11:41:59 COT 2022,181.61.209.143,181.61.209.143,190.60.74.240,190.60.74.240 ,1|2009608,2,0,1159089,"Sep 22, 2022, 11:40:49 AM","Sep 22, 2022, 11:41:59 AM",42d 21h 2m 32s,1m 9s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",other,166386000000000000    ,166386000000000000    ,other,other,181.61.209.143,1,0,1,GR CHIA SAS
34,256875,Host Port Scan Detected by Remote Host,"Firewall Deny
",3,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-907349843,201.234.240.173,Source IP,Firewall Deny ,Firewall Deny ,2,2,8,8,0,0,2,10,1,60474,"60,474",0,0,"60,474 events and 0 flows in 2 categories",Thu Sep 22 16:30:48 COT 2022,Sat Oct 01 07:06:01 COT 2022,201.234.240.173,201.234.240.173,200.14.43.240,200.14.43.240 Remote (9) ,2013662|1|2012639|2011548|2014106|2011610|2012436|2014101|2011858|2017616|2013648|2014030|2014154|2014215|2014020|2012612|2014276|2013566|2012604|2011834|2013686|2011639|2013621|2011827|2010159|2012655|2013867|2012647|2011684|2011877|2012515|2012449,3,0,1202463,"Sep 22, 2022, 4:30:48 PM","Oct 1, 2022, 7:06:01 AM",34d 1h 38m 30s,8d 14h 35m 12s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",GR_CHIA.Publicas_Mercanet,166388000000000000    ,166463000000000000    ,Multiple (2),other,201.234.240.173,9,1,2,GR CHIA SAS
35,256876,Host Port Scan Detected by Remote Host,"Firewall Deny
",3,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1103344907,190.60.74.245,Source IP,Firewall Deny ,Firewall Deny ,2,2,8,8,0,0,2,1,1,410,410,0,0,410 events and 0 flows in 2 categories,Thu Sep 22 16:33:38 COT 2022,Fri Sep 23 09:15:06 COT 2022,190.60.74.245,190.60.74.245,200.14.43.240,200.14.43.240 ,1|2011443|2011457|2010161,2,0,1100328,"Sep 22, 2022, 4:33:38 PM","Sep 23, 2022, 9:15:06 AM",41d 23h 29m 25s,16h 41m 27s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",GR_CHIA.Publicas_Mercanet,166388000000000000    ,166394000000000000    ,GR_CHIA.Publicas_Mercanet,other,190.60.74.245,0,1,1,GR CHIA SAS
36,256947,Host Port Scan Detected by Remote Host,"Firewall Deny
",3,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:1540516649,91.210.107.41,Source IP,Firewall Deny ,Firewall Deny ,2,2,8,8,0,0,2,16,1,6432,"6,432",0,0,"6,432 events and 0 flows in 2 categories",Fri Sep 23 01:21:51 COT 2022,Fri Sep 23 05:37:25 COT 2022,91.210.107.41,91.210.107.41,200.14.43.140,Local (16) ,2010990|1|2011052|2011053|2011037|2011060|2011061|2010754|2011059,2,0,1203142,"Sep 23, 2022, 1:21:51 AM","Sep 23, 2022, 5:37:25 AM",42d 3h 7m 6s,4h 15m 33s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",GR_CHIA.Publicas_Mercanet,166391000000000000    ,166393000000000000    ,GR_CHIA.Publicas_Mercanet,other,91.210.107.41,0,16,1,GR CHIA SAS
37,256950,Host Port Scan Detected by Remote Host,"Firewall Deny
",3,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1080257866,191.156.146.182,Source IP,Firewall Deny ,Firewall Deny ,2,2,8,8,0,0,2,1,1,384,384,0,0,384 events and 0 flows in 2 categories,Fri Sep 23 02:40:49 COT 2022,Fri Sep 23 02:40:58 COT 2022,191.156.146.182,191.156.146.182,190.60.74.247,190.60.74.247 ,1|2010844,2,0,1100349,"Sep 23, 2022, 2:40:49 AM","Sep 23, 2022, 2:40:58 AM",42d 6h 3m 32s,9s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",other,166392000000000000    ,166392000000000000    ,other,other,191.156.146.182,1,0,1,GR CHIA SAS
38,256999,Host Port Scan Detected by Remote Host,"Firewall Deny
",3,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1290551314,179.19.191.238,Source IP,Firewall Deny ,Firewall Deny ,2,2,7,7,0,0,2,3,1,698,698,0,0,698 events and 0 flows in 2 categories,Fri Sep 23 08:08:32 COT 2022,Fri Sep 23 09:05:04 COT 2022,179.19.191.238,179.19.191.238,200.14.43.240,200.14.43.240 Remote (2) ,1|2011372|2011405|2011437|2011323|2011417|2011281,3,0,1203638,"Sep 23, 2022, 8:08:32 AM","Sep 23, 2022, 9:05:04 AM",41d 23h 39m 26s,56m 32s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",GR_CHIA.Publicas_Mercanet,166394000000000000    ,166394000000000000    ,Multiple (2),other,179.19.191.238,2,1,2,GR CHIA SAS
39,257017,Host Port Scan Detected by Remote Host,"Firewall Deny
",3,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1254239821,181.61.209.179,Source IP,Firewall Deny ,Firewall Deny ,2,2,8,8,0,0,2,2,1,424,424,0,0,424 events and 0 flows in 2 categories,Fri Sep 23 09:26:06 COT 2022,Fri Sep 23 13:17:17 COT 2022,181.61.209.179,181.61.209.179,200.14.43.240,200.14.43.240 190.60.74.244 ,2011486|1|2011965|2011984,3,0,1122973,"Sep 23, 2022, 9:26:06 AM","Sep 23, 2022, 1:17:17 PM",41d 19h 27m 13s,3h 51m 11s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",GR_CHIA.Publicas_Mercanet,166394000000000000    ,166396000000000000    ,Multiple (2),other,181.61.209.179,1,1,2,GR CHIA SAS
40,257018,Host Port Scan Detected by Remote Host,"Firewall Deny
",3,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1254239962,181.61.209.38,Source IP,Firewall Deny ,Firewall Deny ,2,2,8,8,0,0,2,1,1,338,338,0,0,338 events and 0 flows in 2 categories,Fri Sep 23 09:26:26 COT 2022,Fri Sep 23 13:17:17 COT 2022,181.61.209.38,181.61.209.38,190.60.74.244,190.60.74.244 ,1|2011487|2011985,2,0,1132808,"Sep 23, 2022, 9:26:26 AM","Sep 23, 2022, 1:17:17 PM",41d 19h 27m 13s,3h 50m 51s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",other,166394000000000000    ,166396000000000000    ,other,other,181.61.209.38,1,0,1,GR CHIA SAS
41,257019,Host Port Scan Detected by Remote Host,"Firewall Deny
",3,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1254240236,181.61.208.20,Source IP,Firewall Deny ,Firewall Deny ,2,2,8,8,0,0,2,2,1,228,228,0,0,228 events and 0 flows in 2 categories,Fri Sep 23 09:26:20 COT 2022,Fri Sep 23 09:26:42 COT 2022,181.61.208.20,181.61.208.20,200.14.43.240,200.14.43.240 190.60.74.244 ,1|2011488,3,0,1203700,"Sep 23, 2022, 9:26:20 AM","Sep 23, 2022, 9:26:42 AM",41d 23h 17m 49s,21s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",GR_CHIA.Publicas_Mercanet,166394000000000000    ,166394000000000000    ,Multiple (2),other,181.61.208.20,1,1,2,GR CHIA SAS
42,257021,Host Port Scan Detected by Remote Host,"Firewall Deny
",3,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1254240067,181.61.208.189,Source IP,Firewall Deny ,Firewall Deny ,2,2,8,8,0,0,2,2,1,1659,"1,659",0,0,"1,659 events and 0 flows in 2 categories",Fri Sep 23 09:26:03 COT 2022,Fri Sep 23 13:36:46 COT 2022,181.61.208.189,181.61.208.189,200.14.43.240,200.14.43.240 190.60.74.244 ,1|2011500|2011533|2011560|2011494|2012022|2012000,3,0,1189025,"Sep 23, 2022, 9:26:03 AM","Sep 23, 2022, 1:36:46 PM",41d 19h 7m 44s,4h 10m 43s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",GR_CHIA.Publicas_Mercanet,166394000000000000    ,166396000000000000    ,Multiple (2),other,181.61.208.189,1,1,2,GR CHIA SAS
43,257054,Host Port Scan Detected by Remote Host,"Firewall Deny
",3,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1172333143,186.31.157.169,Source IP,Firewall Deny ,Firewall Deny ,2,2,8,8,0,0,2,2,1,199,199,0,0,199 events and 0 flows in 2 categories,Fri Sep 23 11:58:39 COT 2022,Fri Sep 23 11:59:59 COT 2022,186.31.157.169,186.31.157.169,200.14.43.240,200.14.43.240 190.60.74.131 ,1|2011841,3,0,1064070,"Sep 23, 2022, 11:58:39 AM","Sep 23, 2022, 11:59:59 AM",41d 20h 44m 31s,1m 20s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",GR_CHIA.Publicas_Mercanet,166395000000000000    ,166395000000000000    ,Multiple (2),other,186.31.157.169,1,1,2,GR CHIA SAS
44,257073,Host Port Scan Detected by Remote Host,"Firewall Deny
",3,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1254239866,181.61.209.134,Source IP,Firewall Deny ,Firewall Deny ,2,2,8,8,0,0,2,2,1,544,544,0,0,544 events and 0 flows in 2 categories,Fri Sep 23 13:24:02 COT 2022,Fri Sep 23 13:37:46 COT 2022,181.61.209.134,181.61.209.134,200.14.43.240,200.14.43.240 190.60.74.244 ,1|2012025|2012002,3,0,1203936,"Sep 23, 2022, 1:24:02 PM","Sep 23, 2022, 1:37:46 PM",41d 19h 6m 45s,13m 43s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",GR_CHIA.Publicas_Mercanet,166396000000000000    ,166396000000000000    ,Multiple (2),other,181.61.209.134,1,1,2,GR CHIA SAS
45,257107,Local L2R Database Scanner,"Local Database Scanner Detected
 containing Firewall Deny
",2,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:168434793,10.10.28.105,Source IP,Local Database Scanner Detected  containing Firewall Deny ,Local Database Scanner Detected  containing Firewall Deny ,2,2,4,4,0,0,2,39,1,40,40,0,0,40 events and 0 flows in 2 categories,Fri Sep 23 16:43:08 COT 2022,Fri Sep 23 16:43:09 COT 2022,10.10.28.105,10.10.28.105,190.60.74.177,Remote (39) ,1|2012358,2,0,815986,"Sep 23, 2022, 4:43:08 PM","Sep 23, 2022, 4:43:09 PM",41d 16h 1m 22s,1s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",other,166397000000000000    ,166397000000000000    ,other,GR_CHIA.FW_IFX,10.10.28.105,39,0,1,GR CHIA SAS
46,257112,Host Port Scan Detected by Remote Host,"Firewall Deny
",3,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-910674164,201.184.55.12,Source IP,Firewall Deny ,Firewall Deny ,2,2,8,8,0,0,2,4,1,191,191,0,0,191 events and 0 flows in 2 categories,Fri Sep 23 17:00:55 COT 2022,Fri Sep 23 17:01:04 COT 2022,201.184.55.12,201.184.55.12,200.14.43.240,200.14.43.240 Remote (3) ,1|2012389,3,0,1204228,"Sep 23, 2022, 5:00:55 PM","Sep 23, 2022, 5:01:04 PM",41d 15h 43m 27s,9s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",GR_CHIA.Publicas_Mercanet,166397000000000000    ,166397000000000000    ,Multiple (2),other,201.184.55.12,3,1,2,GR CHIA SAS
47,257123,"GR Chia: X-Force Risk IP, Spam(Destination IP)","Ip-conn
 preceded by Firewall Permit
",1,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_MERCANET,domain 11,1,BY_TARGET,0,11:-1254239895,181.61.209.105,Destination IP,Ip-conn  preceded by Firewall Permit ,Ip-conn  preceded by Firewall Permit ,2,2,1,1,0,0,2,1,1,6,6,0,0,6 events and 0 flows in 2 categories,Fri Sep 23 18:33:05 COT 2022,Fri Sep 23 18:44:58 COT 2022,10.10.18.193,10.10.18.193,181.61.209.105,181.61.209.105 ,1,1,0,1204338,"Sep 23, 2022, 6:33:05 PM","Sep 23, 2022, 6:44:58 PM",41d 13h 59m 33s,11m 52s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",other,166398000000000000    ,166398000000000000    ,other,GR_CHIA.FW_IFX,10.10.18.193,1,0,1,GR CHIA SAS
48,257127,Host Port Scan Detected by Remote Host,"Firewall Deny
",3,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:1754805335,104.152.52.87,Source IP,Firewall Deny ,Firewall Deny ,2,2,8,8,0,0,2,68,1,368,368,0,0,368 events and 0 flows in 2 categories,Fri Sep 23 19:13:09 COT 2022,Fri Sep 23 19:13:13 COT 2022,104.152.52.87,104.152.52.87,190.60.74.140,Remote (68) ,1|2012532,2,0,1204385,"Sep 23, 2022, 7:13:09 PM","Sep 23, 2022, 7:13:13 PM",41d 13h 31m 17s,4s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",other,166398000000000000    ,166398000000000000    ,other,other,104.152.52.87,68,0,1,GR CHIA SAS
49,257128,Host Port Scan Detected by Remote Host,"Firewall Deny
",3,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:1754805448,104.152.52.200,Source IP,Firewall Deny ,Firewall Deny ,2,2,8,8,0,0,2,1,1,276,276,0,0,276 events and 0 flows in 2 categories,Fri Sep 23 19:13:57 COT 2022,Fri Sep 23 19:14:42 COT 2022,104.152.52.200,104.152.52.200,190.60.209.19,190.60.209.19 ,1|2012533,2,0,1204387,"Sep 23, 2022, 7:13:57 PM","Sep 23, 2022, 7:14:42 PM",41d 13h 29m 49s,45s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",GR_CHIA.Publicas_Distribuidas,166398000000000000    ,166398000000000000    ,GR_CHIA.Publicas_Distribuidas,other,104.152.52.200,0,1,1,GR CHIA SAS
50,257139,Host Port Scan Detected by Remote Host,"Firewall Deny
",3,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:1754805465,104.152.52.217,Source IP,Firewall Deny ,Firewall Deny ,2,2,8,8,0,0,2,16,1,833,833,0,0,833 events and 0 flows in 2 categories,Fri Sep 23 19:35:54 COT 2022,Fri Sep 23 19:36:59 COT 2022,104.152.52.217,104.152.52.217,200.14.43.243,Local (16) ,1|2012576,2,0,1204426,"Sep 23, 2022, 7:35:54 PM","Sep 23, 2022, 7:36:59 PM",41d 13h 7m 31s,1m 5s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",GR_CHIA.Publicas_Mercanet,166398000000000000    ,166398000000000000    ,GR_CHIA.Publicas_Mercanet,other,104.152.52.217,0,16,1,GR CHIA SAS
51,257174,GR Chia: Brute Force VPN SSL Fortigate,"SSL new connection
",2,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_IFX,domain 11,0,BY_ATTACKER,0,11:-899740659,202.95.12.13,Source IP,SSL new connection ,SSL new connection ,2,2,6,6,0,0,2,1,1,13,13,0,0,13 events and 0 flows in 2 categories,Fri Sep 23 21:22:18 COT 2022,Fri Sep 23 21:23:22 COT 2022,202.95.12.13,202.95.12.13,172.201.2.1,172.201.2.1 ,1|2012729,1,0,1204583,"Sep 23, 2022, 9:22:18 PM","Sep 23, 2022, 9:23:22 PM",41d 11h 21m 9s,1m 3s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",other,166399000000000000    ,166399000000000000    ,other,other,202.95.12.13,1,0,1,GR CHIA SAS
